OrderID,OrderDate,Region,Category,Product,UnitPrice,Quantity,DiscountPct,Sales,Cost,Profit,CustomerAge,Rating,PaymentMethod
ORD10519,2024-08-17,East,Electronics,Laptop,1118.55,2,0,2237.1,1384.3,852.8,41,4.1,Wallet
ORD10877,2024-08-17,North,Electronics,Tablet,159.02,6,10,954.12,684.81,269.31,23,4.2,Credit Card
ORD11320,2024-08-17,South,Beauty,Makeup Kit,59.84,2,5,119.68,82.64,37.04,34,4.5,Credit Card
ORD10555,2024-08-18,North,Electronics,Smartwatch,962.09,6,15,5772.54,4336.79,1435.75,34,4.2,Credit Card
ORD10707,2024-08-18,West,Clothing,Jeans,30.67,7,0,214.69,136.14,78.55,28,3.6,Wallet
ORD11864,2024-08-18,North,Electronics,Headphones,641.26,6,0,3847.56,2812.79,1034.77,40,3.3,Cash
ORD10804,2024-08-18,South,Sports,Tennis Racket,180.74,6,0,1084.44,779.23,305.21,29,4.1,Credit Card
ORD11559,2024-08-19,East,Electronics,Headphones,813.67,5,10,4068.35,2774.97,1293.38,18,4.3,Credit Card
ORD10818,2024-08-19,North,Sports,Dumbbell Set,312.06,7,15,2184.42,1279.57,904.85,19,4.8,Debit Card
ORD11594,2024-08-19,West,Sports,Tennis Racket,184.51,4,10,738.04,529.52,208.52,19,3.8,Credit Card
ORD11268,2024-08-20,North,Clothing,Sneakers,25.5,2,5,51.0,38.83,12.17,21,2.9,Debit Card
ORD10412,2024-08-20,North,Electronics,Tablet,779.02,3,0,2337.06,1856.92,480.14,47,3.8,UPI
ORD10604,2024-08-21,North,Electronics,Smartphone,949.74,6,20,5698.44,3999.86,1698.58,46,3.4,Debit Card
ORD10225,2024-08-21,South,Electronics,Headphones,510.8,6,5,3064.8,2265.05,799.75,31,4.5,Credit Card
ORD10993,2024-08-21,South,Sports,Bicycle,120.74,5,5,603.7,417.28,186.42,19,5.0,Credit Card
ORD10797,2024-08-21,East,Clothing,Sneakers,75.31,3,10,225.93,138.78,87.15,34,4.5,UPI
ORD10539,2024-08-21,Central,Home & Kitchen,Lamp,65.84,6,0,395.04,268.8,126.24,42,3.8,Credit Card
ORD10731,2024-08-21,North,Clothing,Jacket,55.16,5,15,275.8,197.3,78.5,26,3.2,Credit Card
ORD11347,2024-08-21,Central,Sports,Running Shoes,224.43,4,5,897.72,581.39,316.33,26,3.7,Credit Card
ORD11355,2024-08-21,East,Electronics,Smartphone,924.86,2,5,1849.72,1400.09,449.63,39,4.4,Debit Card
ORD11571,2024-08-22,West,Home & Kitchen,Blender,183.65,2,15,367.3,235.26,132.04,43,3.9,Credit Card
ORD11057,2024-08-22,North,Sports,Dumbbell Set,158.14,7,0,1106.98,868.17,238.81,39,3.2,Credit Card
ORD10585,2024-08-22,West,Clothing,Jacket,79.43,6,5,476.58,307.68,168.9,18,3.3,Debit Card
ORD11574,2024-08-23,South,Clothing,T-Shirt,85.71,2,0,171.42,105.74,65.68,49,4.5,Credit Card
ORD10853,2024-08-23,West,Clothing,Dress,79.78,4,0,319.12,215.09,104.03,47,5.0,Debit Card
ORD11769,2024-08-23,Central,Electronics,Tablet,281.14,4,5,1124.56,622.73,501.83,36,3.2,UPI
ORD11085,2024-08-23,South,Clothing,T-Shirt,69.23,4,10,276.92,195.9,81.02,49,3.8,Debit Card
ORD10066,2024-08-23,West,Electronics,Tablet,525.71,5,15,2628.55,1925.98,702.57,53,4.5,Cash
ORD11442,2024-08-26,South,Beauty,Perfume,110.87,3,5,332.61,240.36,92.25,27,4.7,Credit Card
ORD11576,2024-08-26,Central,Sports,Yoga Mat,317.07,4,20,1268.28,901.63,366.65,39,4.2,Credit Card
ORD10625,2024-08-26,West,Clothing,Jacket,35.38,5,15,176.9,123.45,53.45,40,4.4,Credit Card
ORD10641,2024-08-26,Central,Home & Kitchen,Lamp,231.65,1,10,231.65,179.31,52.34,29,3.3,Credit Card
ORD11325,2024-08-26,Central,Home & Kitchen,Lamp,233.43,2,0,466.86,366.38,100.48,35,3.4,Cash
ORD11466,2024-08-27,North,Electronics,Tablet,775.67,7,5,5429.69,3518.41,1911.28,30,3.3,Credit Card
ORD11470,2024-08-27,North,Clothing,T-Shirt,17.54,2,15,35.08,25.0,10.08,31,4.3,Cash
ORD10994,2024-08-27,South,Electronics,Smartphone,352.3,5,0,1761.5,1001.21,760.29,54,4.0,UPI
ORD11113,2024-08-27,Central,Home & Kitchen,Air Fryer,193.23,5,0,966.15,712.97,253.18,18,3.6,UPI
ORD11539,2024-08-27,South,Electronics,Tablet,190.06,3,20,570.18,335.77,234.41,40,4.1,UPI
ORD11767,2024-08-28,South,Home & Kitchen,Vacuum Cleaner,77.3,3,15,231.9,132.46,99.44,20,3.5,Credit Card
ORD11567,2024-08-28,South,Sports,Yoga Mat,189.91,1,5,189.91,143.95,45.96,50,3.6,Credit Card
ORD11010,2024-08-28,West,Electronics,Smartphone,392.4,6,0,2354.4,1352.11,1002.29,49,4.9,Wallet
ORD11283,2024-08-28,North,Electronics,Smartphone,345.92,4,20,1383.68,1085.52,298.16,23,4.4,Credit Card
ORD10418,2024-08-28,East,Clothing,Jacket,49.78,5,5,248.9,152.68,96.22,18,4.2,Credit Card
ORD11157,2024-08-29,South,Clothing,T-Shirt,43.43,5,5,217.15,164.65,52.5,37,4.1,Credit Card
ORD10146,2024-08-29,East,Sports,Dumbbell Set,73.9,1,15,73.9,54.26,19.64,33,4.1,Credit Card
ORD10119,2024-08-29,West,Sports,Dumbbell Set,140.69,2,15,281.38,192.34,89.04,21,3.4,Wallet
ORD11618,2024-08-30,East,Beauty,Shampoo,65.94,6,5,395.64,231.58,164.06,31,4.1,Debit Card
ORD11327,2024-08-30,West,Clothing,Dress,42.97,4,15,171.88,107.33,64.55,31,4.9,Debit Card
ORD10193,2024-08-30,South,Electronics,Smartwatch,956.36,7,5,6694.52,5141.62,1552.9,44,4.7,Credit Card
ORD10774,2024-08-30,North,Sports,Tennis Racket,145.03,7,5,1015.21,759.79,255.42,42,4.1,Credit Card
ORD10736,2024-08-30,East,Sports,Tennis Racket,134.18,1,0,134.18,101.01,33.17,47,4.5,UPI
ORD10769,2024-08-31,West,Clothing,Sneakers,37.19,2,0,74.38,42.83,31.55,25,4.0,Credit Card
ORD11249,2024-09-01,East,Electronics,Tablet,642.6,5,10,3213.0,2473.2,739.8,45,4.5,Cash
ORD11482,2024-09-01,Central,Home & Kitchen,Air Fryer,285.51,7,0,1998.57,1168.91,829.66,40,4.3,Debit Card
ORD10824,2024-09-01,West,Home & Kitchen,Lamp,33.76,4,5,135.04,84.36,50.68,32,4.1,Debit Card
ORD10416,2024-09-01,South,Electronics,Headphones,706.83,7,5,4947.81,2963.44,1984.37,22,4.1,Credit Card
ORD10647,2024-09-02,East,Home & Kitchen,Vacuum Cleaner,131.92,3,15,395.76,309.99,85.77,26,5.0,Wallet
ORD10379,2024-09-02,South,Sports,Dumbbell Set,65.42,6,10,392.52,227.86,164.66,20,4.4,Debit Card
ORD11257,2024-09-03,North,Beauty,Hair Dryer,79.8,3,0,239.4,135.02,104.38,44,4.3,UPI
ORD10849,2024-09-03,West,Clothing,T-Shirt,87.48,4,5,349.92,239.7,110.22,18,4.0,UPI
ORD10777,2024-09-03,North,Electronics,Tablet,74.17,1,10,74.17,54.76,19.41,28,4.2,UPI
ORD10865,2024-09-04,South,Sports,Bicycle,121.98,4,5,487.92,278.09,209.83,37,4.3,Credit Card
ORD10257,2024-09-04,North,Electronics,Smartwatch,213.07,2,10,426.14,266.54,159.6,33,4.5,Wallet
ORD11336,2024-09-04,North,Electronics,Headphones,548.07,5,5,2740.35,1905.89,834.46,48,4.4,Debit Card
ORD11999,2024-09-04,South,Beauty,Shampoo,26.48,5,0,132.4,95.87,36.53,28,2.3,Credit Card
ORD11684,2024-09-04,Central,Clothing,Dress,52.66,4,5,210.64,134.43,76.21,35,3.9,Wallet
ORD10410,2024-09-05,South,Home & Kitchen,Air Fryer,47.56,3,5,142.68,113.0,29.68,34,3.4,Credit Card
ORD11182,2024-09-05,West,Sports,Bicycle,282.82,4,0,1131.28,796.16,335.12,21,4.2,Credit Card
ORD10476,2024-09-06,Central,Clothing,Jacket,92.69,2,20,185.38,102.7,82.68,18,5.0,Credit Card
ORD10579,2024-09-06,North,Electronics,Smartwatch,1021.19,4,15,4084.76,2911.13,1173.63,24,4.3,UPI
ORD10485,2024-09-07,North,Electronics,Laptop,125.43,3,10,376.29,261.26,115.03,18,4.6,Credit Card
ORD11329,2024-09-07,North,Sports,Bicycle,222.26,3,5,666.78,499.74,167.04,44,4.4,UPI
ORD11264,2024-09-07,West,Home & Kitchen,Air Fryer,47.91,2,10,95.82,75.91,19.91,26,4.6,Credit Card
ORD11478,2024-09-09,East,Electronics,Laptop,208.91,1,0,208.91,147.58,61.33,34,3.9,Credit Card
ORD10850,2024-09-09,South,Beauty,Makeup Kit,74.43,1,20,74.43,57.32,17.11,41,4.4,Debit Card
ORD10881,2024-09-09,South,Clothing,Jacket,38.19,1,0,38.19,28.88,9.31,58,3.8,Debit Card
ORD10462,2024-09-10,West,Clothing,Dress,25.22,2,10,50.44,29.67,20.77,42,5.0,UPI
ORD10018,2024-09-10,Central,Home & Kitchen,Cookware Set,271.22,5,0,1356.1,1045.09,311.01,22,4.8,Cash
ORD11784,2024-09-10,North,Clothing,Sneakers,69.76,3,0,209.28,161.94,47.34,18,5.0,UPI
ORD10888,2024-09-10,North,Clothing,Jeans,27.12,5,5,135.6,103.22,32.38,24,5.0,UPI
ORD10721,2024-09-11,West,Electronics,Smartphone,544.91,1,10,544.91,376.67,168.24,40,4.3,Debit Card
ORD11628,2024-09-11,South,Electronics,Smartwatch,729.18,7,15,5104.26,3419.15,1685.11,23,3.7,Wallet
ORD10501,2024-09-11,South,Home & Kitchen,Blender,187.89,2,0,375.78,229.94,145.84,27,3.1,Debit Card
ORD11411,2024-09-11,North,Electronics,Laptop,642.37,7,0,4496.59,3281.14,1215.45,18,4.4,Credit Card
ORD10174,2024-09-12,North,Beauty,Makeup Kit,85.39,3,5,256.17,158.14,98.03,38,3.9,UPI
ORD10730,2024-09-12,West,Electronics,Laptop,1008.67,2,0,2017.34,1169.28,848.06,22,4.8,UPI
ORD11210,2024-09-13,Central,Home & Kitchen,Vacuum Cleaner,283.27,2,0,566.54,434.48,132.06,19,4.4,UPI
ORD11488,2024-09-13,East,Home & Kitchen,Lamp,172.54,5,5,862.7,654.04,208.66,24,4.1,Debit Card
ORD11280,2024-09-13,South,Electronics,Laptop,422.76,2,0,845.52,586.53,258.99,40,3.9,Debit Card
ORD11126,2024-09-13,South,Sports,Yoga Mat,382.35,6,0,2294.1,1676.28,617.82,25,4.2,Cash
ORD11702,2024-09-13,Central,Sports,Dumbbell Set,211.75,6,15,1270.5,849.83,420.67,35,3.8,Wallet
ORD11093,2024-09-13,West,Clothing,Jacket,14.21,5,0,71.05,39.18,31.87,31,3.9,Debit Card
ORD11467,2024-09-14,Central,Clothing,T-Shirt,60.44,4,10,241.76,189.48,52.28,19,4.5,Cash
ORD10991,2024-09-14,South,Home & Kitchen,Lamp,121.93,4,15,487.72,352.82,134.9,44,4.8,Credit Card
ORD11627,2024-09-15,Central,Home & Kitchen,Cookware Set,119.58,6,0,717.48,539.75,177.73,32,3.7,Credit Card
ORD10690,2024-09-16,North,Clothing,Dress,67.99,4,10,271.96,170.63,101.33,46,3.5,Debit Card
ORD11905,2024-09-16,North,Sports,Yoga Mat,183.72,6,10,1102.32,766.3,336.02,26,4.8,Credit Card
ORD10399,2024-09-16,South,Home & Kitchen,Vacuum Cleaner,192.03,7,10,1344.21,1055.06,289.15,38,4.9,Credit Card
ORD10260,2024-09-16,Central,Home & Kitchen,Cookware Set,252.23,5,15,1261.15,979.88,281.27,41,4.2,Wallet
ORD10944,2024-09-16,North,Electronics,Smartwatch,772.75,4,0,3091.0,2224.48,866.52,22,3.5,Wallet
ORD10798,2024-09-16,East,Sports,Running Shoes,361.47,3,20,1084.41,651.21,433.2,32,3.4,Credit Card
ORD11821,2024-09-16,East,Beauty,Shampoo,128.16,4,10,512.64,369.55,143.09,25,3.7,Credit Card
ORD11043,2024-09-17,North,Clothing,Jeans,76.71,6,0,460.26,366.82,93.44,30,3.2,Credit Card
ORD11703,2024-09-17,North,Sports,Bicycle,188.51,7,15,1319.57,894.07,425.5,27,4.3,Credit Card
ORD11391,2024-09-18,North,Beauty,Perfume,69.29,5,10,346.45,248.71,97.74,31,4.5,UPI
ORD11191,2024-09-18,East,Sports,Running Shoes,391.12,6,20,2346.72,1755.1,591.62,33,4.5,Cash
ORD11074,2024-09-18,Central,Home & Kitchen,Lamp,262.25,7,10,1835.75,1092.4,743.35,46,4.5,UPI
ORD11766,2024-09-19,Central,Beauty,Skincare Kit,21.81,1,0,21.81,12.46,9.35,39,4.7,Cash
ORD11840,2024-09-19,West,Clothing,Jeans,106.78,2,20,213.56,118.76,94.8,57,4.3,Debit Card
ORD10883,2024-09-19,West,Clothing,Jacket,106.83,1,10,106.83,68.74,38.09,40,3.6,Credit Card
ORD11608,2024-09-19,South,Home & Kitchen,Vacuum Cleaner,221.23,6,5,1327.38,829.07,498.31,18,4.1,Credit Card
ORD10121,2024-09-20,West,Home & Kitchen,Blender,285.26,4,0,1141.04,856.27,284.77,46,4.3,Cash
ORD10080,2024-09-20,North,Clothing,Jacket,104.8,7,0,733.6,541.63,191.97,46,4.2,Cash
ORD11399,2024-09-20,Central,Home & Kitchen,Vacuum Cleaner,228.28,3,15,684.84,453.91,230.93,25,4.0,Debit Card
ORD10082,2024-09-20,West,Home & Kitchen,Vacuum Cleaner,47.84,6,10,287.04,201.16,85.88,22,4.0,Credit Card
ORD11175,2024-09-21,West,Electronics,Smartphone,1132.33,3,0,3396.99,2224.73,1172.26,28,4.2,Debit Card
ORD10843,2024-09-21,South,Beauty,Skincare Kit,12.26,2,5,24.52,16.66,7.86,30,3.8,Cash
ORD10634,2024-09-21,Central,Electronics,Laptop,982.75,4,20,3931.0,2673.4,1257.6,41,3.9,Credit Card
ORD11032,2024-09-21,East,Beauty,Shampoo,62.09,6,15,372.54,241.41,131.13,60,3.2,UPI
ORD11515,2024-09-21,West,Electronics,Headphones,808.0,3,0,2424.0,1758.32,665.68,39,4.0,Credit Card
ORD10753,2024-09-21,North,Beauty,Hair Dryer,112.91,1,10,112.91,81.38,31.53,48,4.1,Debit Card
ORD11648,2024-09-22,North,Electronics,Laptop,514.23,5,20,2571.15,1682.39,888.76,27,4.5,Cash
ORD10218,2024-09-22,Central,Home & Kitchen,Cookware Set,160.6,3,5,481.8,375.0,106.8,42,4.4,Credit Card
ORD11414,2024-09-22,North,Sports,Dumbbell Set,171.52,5,5,857.6,608.69,248.91,40,4.2,Wallet
ORD10713,2024-09-22,West,Home & Kitchen,Vacuum Cleaner,263.87,7,0,1847.09,1369.1,477.99,38,4.2,Wallet
ORD11884,2024-09-22,South,Beauty,Makeup Kit,141.16,2,0,282.32,198.02,84.3,36,3.3,Cash
ORD11634,2024-09-23,Central,Clothing,Dress,49.08,2,5,98.16,74.34,23.82,38,5.0,Cash
ORD11046,2024-09-23,North,Sports,Tennis Racket,224.36,3,5,673.08,373.44,299.64,46,3.1,UPI
ORD10423,2024-09-23,North,Home & Kitchen,Blender,81.78,5,0,408.9,227.41,181.49,22,3.1,Wallet
ORD11944,2024-09-24,South,Beauty,Hair Dryer,10.13,6,15,60.78,36.1,24.68,25,3.7,Cash
ORD11925,2024-09-24,East,Electronics,Smartphone,679.81,3,5,2039.43,1458.48,580.95,47,4.4,Credit Card
ORD11556,2024-09-24,West,Sports,Yoga Mat,220.24,4,15,880.96,637.98,242.98,18,3.9,Credit Card
ORD11721,2024-09-25,North,Home & Kitchen,Lamp,93.46,6,15,560.76,380.87,179.89,52,3.6,UPI
ORD11717,2024-09-25,North,Home & Kitchen,Lamp,28.97,6,10,173.82,119.89,53.93,27,3.9,UPI
ORD10393,2024-09-25,South,Home & Kitchen,Lamp,234.63,6,20,1407.78,880.92,526.86,37,4.6,UPI
ORD11476,2024-09-25,South,Electronics,Tablet,843.87,3,0,2531.61,1476.56,1055.05,18,4.7,Debit Card
ORD11994,2024-09-26,East,Beauty,Perfume,40.84,5,0,204.2,138.2,66.0,18,4.7,Credit Card
ORD10669,2024-09-27,North,Beauty,Makeup Kit,140.41,2,5,280.82,206.0,74.82,40,4.1,Debit Card
ORD10330,2024-09-27,Central,Beauty,Perfume,14.38,7,20,100.66,76.5,24.16,45,4.0,Credit Card
ORD10523,2024-09-27,East,Home & Kitchen,Lamp,211.46,2,0,422.92,294.19,128.73,29,3.9,Credit Card
ORD11531,2024-09-27,East,Electronics,Tablet,891.57,7,5,6240.99,4601.69,1639.3,33,4.3,Credit Card
ORD11315,2024-09-27,East,Home & Kitchen,Cookware Set,203.93,4,5,815.72,602.82,212.9,24,3.6,UPI
ORD11935,2024-09-28,East,Sports,Yoga Mat,276.69,6,0,1660.14,1300.68,359.46,54,4.7,Debit Card
ORD10030,2024-09-28,West,Home & Kitchen,Blender,164.67,7,10,1152.69,759.53,393.16,27,4.3,Credit Card
ORD11850,2024-09-28,South,Clothing,Jacket,10.7,4,5,42.8,27.46,15.34,45,4.7,Credit Card
ORD10916,2024-09-28,West,Sports,Tennis Racket,397.86,5,5,1989.3,1487.82,501.48,37,5.0,UPI
ORD10444,2024-09-29,South,Clothing,Jeans,44.61,7,10,312.27,184.57,127.7,24,4.4,Credit Card
ORD10336,2024-09-29,East,Electronics,Smartwatch,395.1,2,15,790.2,621.99,168.21,37,4.6,UPI
ORD10745,2024-09-29,South,Sports,Dumbbell Set,370.19,1,0,370.19,241.05,129.14,36,4.0,UPI
ORD10395,2024-09-29,West,Home & Kitchen,Vacuum Cleaner,49.77,6,5,298.62,190.72,107.9,18,3.1,UPI
ORD11379,2024-09-29,South,Sports,Dumbbell Set,264.22,7,10,1849.54,1285.16,564.38,49,3.9,Wallet
ORD10705,2024-09-29,West,Clothing,T-Shirt,63.82,5,10,319.1,208.81,110.29,35,3.7,Credit Card
ORD11823,2024-10-01,West,Home & Kitchen,Lamp,65.98,3,5,197.94,124.7,73.24,48,4.8,Credit Card
ORD10289,2024-10-01,Central,Electronics,Laptop,622.59,7,0,4358.13,2989.95,1368.18,43,5.0,UPI
ORD11171,2024-10-01,East,Clothing,Dress,20.53,3,15,61.59,46.22,15.37,41,4.6,Credit Card
ORD11444,2024-10-02,West,Home & Kitchen,Air Fryer,46.11,2,0,92.22,55.52,36.7,36,4.7,Wallet
ORD11139,2024-10-03,West,Sports,Running Shoes,221.0,1,0,221.0,154.47,66.53,64,5.0,Cash
ORD10506,2024-10-03,West,Electronics,Tablet,505.65,4,5,2022.6,1553.15,469.45,28,3.1,UPI
ORD11839,2024-10-03,South,Electronics,Smartwatch,545.81,2,15,1091.62,866.5,225.12,20,3.6,Debit Card
ORD10294,2024-10-03,East,Electronics,Laptop,906.49,2,10,1812.98,1372.68,440.3,31,4.5,Wallet
ORD10234,2024-10-03,West,Sports,Dumbbell Set,153.11,2,10,306.22,193.94,112.28,36,5.0,Wallet
ORD11971,2024-10-03,East,Beauty,Shampoo,122.84,7,0,859.88,507.8,352.08,36,3.8,UPI
ORD11322,2024-10-04,East,Home & Kitchen,Blender,247.34,2,0,494.68,316.02,178.66,18,3.8,UPI
ORD10917,2024-10-04,North,Clothing,Sneakers,23.07,6,10,138.42,81.5,56.92,31,3.7,Wallet
ORD10086,2024-10-04,South,Sports,Yoga Mat,336.45,4,15,1345.8,784.69,561.11,48,4.9,Cash
ORD11745,2024-10-04,South,Home & Kitchen,Lamp,94.88,6,5,569.28,425.21,144.07,22,5.0,Cash
ORD10868,2024-10-04,East,Sports,Dumbbell Set,78.42,3,0,235.26,145.2,90.06,56,4.5,Wallet
ORD11976,2024-10-04,West,Electronics,Smartwatch,716.84,1,0,716.84,490.67,226.17,26,4.0,Credit Card
ORD10880,2024-10-05,West,Sports,Dumbbell Set,389.28,5,20,1946.4,1092.21,854.19,49,3.6,Credit Card
ORD10269,2024-10-05,South,Beauty,Shampoo,140.2,7,10,981.4,571.14,410.26,35,3.8,Wallet
ORD11099,2024-10-05,Central,Electronics,Smartwatch,1132.58,7,5,7928.06,5220.76,2707.3,42,3.9,Credit Card
ORD11877,2024-10-05,West,Clothing,Dress,93.49,5,0,467.45,262.4,205.05,31,3.6,Cash
ORD10652,2024-10-05,North,Electronics,Laptop,84.01,1,0,84.01,65.16,18.85,39,4.1,UPI
ORD10220,2024-10-05,North,Electronics,Smartphone,991.06,6,10,5946.36,4527.56,1418.8,26,5.0,Credit Card
ORD10228,2024-10-06,East,Home & Kitchen,Blender,299.92,5,5,1499.6,1059.56,440.04,45,4.4,Debit Card
ORD10268,2024-10-06,South,Beauty,Perfume,125.4,7,10,877.8,555.69,322.11,49,4.6,Credit Card
ORD10900,2024-10-06,West,Electronics,Laptop,701.47,2,15,1402.94,1088.02,314.92,38,4.1,Debit Card
ORD10927,2024-10-06,West,Home & Kitchen,Lamp,205.17,4,0,820.68,503.38,317.3,18,4.3,Debit Card
ORD11674,2024-10-06,North,Electronics,Smartphone,586.59,3,0,1759.77,1286.32,473.45,55,4.1,Debit Card
ORD10023,2024-10-06,North,Beauty,Makeup Kit,54.97,6,20,329.82,261.11,68.71,44,3.9,Debit Card
ORD10371,2024-10-07,East,Sports,Bicycle,118.25,4,0,473.0,308.36,164.64,30,4.4,Debit Card
ORD10518,2024-10-07,Central,Electronics,Smartwatch,917.05,4,0,3668.2,2054.14,1614.06,45,4.5,Debit Card
ORD10921,2024-10-07,North,Electronics,Smartwatch,536.95,3,5,1610.85,1176.19,434.66,18,5.0,Debit Card
ORD10483,2024-10-07,North,Beauty,Skincare Kit,65.53,2,5,131.06,98.36,32.7,37,4.1,Wallet
ORD11833,2024-10-07,North,Electronics,Smartwatch,1137.91,6,5,6827.46,4102.83,2724.63,45,3.5,UPI
ORD10546,2024-10-08,West,Clothing,Dress,75.74,7,10,530.18,406.52,123.66,18,3.8,Credit Card
ORD11799,2024-10-09,East,Clothing,Jeans,84.52,5,0,422.6,235.66,186.94,26,4.1,Cash
ORD10346,2024-10-09,North,Electronics,Tablet,123.39,7,15,863.73,574.9,288.83,23,4.7,Cash
ORD11871,2024-10-09,West,Beauty,Makeup Kit,50.63,3,20,151.89,111.31,40.58,23,4.1,Credit Card
ORD10941,2024-10-09,South,Home & Kitchen,Air Fryer,251.82,1,0,251.82,164.71,87.11,24,3.6,Debit Card
ORD10368,2024-10-09,North,Home & Kitchen,Cookware Set,178.5,7,5,1249.5,728.45,521.05,31,3.5,Credit Card
ORD11262,2024-10-09,North,Sports,Yoga Mat,168.86,4,0,675.44,499.65,175.79,35,3.8,Debit Card
ORD10212,2024-10-09,East,Electronics,Tablet,219.63,4,5,878.52,586.33,292.19,28,5.0,Debit Card
ORD10581,2024-10-10,East,Electronics,Smartwatch,816.38,7,15,5714.66,4558.51,1156.15,18,5.0,Credit Card
ORD10359,2024-10-10,South,Electronics,Smartwatch,650.83,2,0,1301.66,897.18,404.48,35,5.0,Wallet
ORD11566,2024-10-10,North,Sports,Bicycle,273.82,4,10,1095.28,687.26,408.02,27,4.1,Credit Card
ORD10381,2024-10-11,Central,Home & Kitchen,Blender,245.67,5,5,1228.35,852.75,375.6,35,3.7,Credit Card
ORD10111,2024-10-11,Central,Electronics,Laptop,568.39,3,10,1705.17,993.3,711.87,18,4.1,UPI
ORD11661,2024-10-11,East,Clothing,Dress,11.05,2,15,22.1,17.66,4.44,51,5.0,Cash
ORD10497,2024-10-11,West,Beauty,Makeup Kit,40.27,3,0,120.81,69.58,51.23,27,4.4,Credit Card
ORD11404,2024-10-11,North,Home & Kitchen,Lamp,39.58,4,5,158.32,105.86,52.46,33,3.8,Debit Card
ORD11468,2024-10-11,North,Sports,Yoga Mat,253.38,1,5,253.38,175.39,77.99,33,3.6,Credit Card
ORD10112,2024-10-11,North,Sports,Dumbbell Set,378.56,3,0,1135.68,752.78,382.9,46,4.6,Credit Card
ORD11496,2024-10-12,East,Clothing,Sneakers,69.64,1,10,69.64,41.23,28.41,32,4.9,UPI
ORD10079,2024-10-12,North,Clothing,T-Shirt,102.02,3,10,306.06,173.36,132.7,18,5.0,Debit Card
ORD11817,2024-10-13,East,Sports,Tennis Racket,36.95,4,15,147.8,94.0,53.8,27,4.2,Debit Card
ORD10964,2024-10-13,North,Beauty,Skincare Kit,77.24,4,0,308.96,185.47,123.49,53,4.1,Credit Card
ORD10373,2024-10-14,North,Home & Kitchen,Blender,250.82,2,10,501.64,281.58,220.06,35,3.7,Credit Card
ORD10569,2024-10-14,South,Home & Kitchen,Vacuum Cleaner,29.7,6,10,178.2,110.03,68.17,20,4.7,Credit Card
ORD10594,2024-10-15,West,Sports,Yoga Mat,281.96,2,5,563.92,372.6,191.32,48,4.1,Wallet
ORD10202,2024-10-15,West,Home & Kitchen,Blender,55.35,2,10,110.7,69.88,40.82,41,4.0,Cash
ORD11432,2024-10-15,East,Clothing,Jacket,64.89,6,15,389.34,233.19,156.15,24,4.7,Credit Card
ORD11490,2024-10-16,West,Clothing,Sneakers,52.01,7,0,364.07,235.49,128.58,37,3.5,UPI
ORD10237,2024-10-16,West,Clothing,Jacket,10.67,3,0,32.01,21.79,10.22,25,4.2,UPI
ORD10142,2024-10-17,West,Home & Kitchen,Lamp,182.66,2,10,365.32,256.67,108.65,18,3.8,Credit Card
ORD10067,2024-10-17,West,Electronics,Smartphone,247.26,5,5,1236.3,752.81,483.49,42,4.0,Debit Card
ORD11398,2024-10-17,North,Electronics,Tablet,724.17,7,10,5069.19,3381.8,1687.39,53,4.0,UPI
ORD10386,2024-10-17,Central,Sports,Tennis Racket,361.03,5,5,1805.15,1031.22,773.93,18,5.0,Debit Card
ORD10398,2024-10-18,South,Home & Kitchen,Lamp,171.28,3,5,513.84,369.76,144.08,31,4.0,Cash
ORD10370,2024-10-19,East,Home & Kitchen,Air Fryer,223.71,7,5,1565.97,1015.76,550.21,20,4.4,Cash
ORD11801,2024-10-19,West,Electronics,Smartwatch,312.2,3,0,936.6,689.0,247.6,47,4.8,Debit Card
ORD11363,2024-10-19,East,Home & Kitchen,Air Fryer,28.15,3,0,84.45,60.9,23.55,48,3.8,Debit Card
ORD10966,2024-10-20,South,Clothing,Sneakers,98.89,5,15,494.45,317.07,177.38,38,2.3,Wallet
ORD11541,2024-10-20,Central,Beauty,Skincare Kit,143.35,2,0,286.7,211.05,75.65,35,5.0,Debit Card
ORD11266,2024-10-20,Central,Clothing,Jeans,72.71,1,0,72.71,56.51,16.2,38,4.5,Debit Card
ORD10133,2024-10-20,South,Home & Kitchen,Cookware Set,59.1,6,10,354.6,222.33,132.27,22,4.6,Wallet
ORD10126,2024-10-21,East,Clothing,Jeans,40.45,3,0,121.35,75.35,46.0,18,3.8,Cash
ORD10603,2024-10-21,South,Electronics,Smartwatch,246.59,1,0,246.59,172.85,73.74,29,3.4,Wallet
ORD10219,2024-10-22,East,Beauty,Hair Dryer,124.44,1,0,124.44,81.57,42.87,29,5.0,Credit Card
ORD10091,2024-10-22,South,Sports,Tennis Racket,295.35,1,5,295.35,214.49,80.86,34,3.7,Credit Card
ORD10607,2024-10-23,Central,Electronics,Tablet,1087.86,6,0,6527.16,3604.78,2922.38,20,4.7,Cash
ORD11623,2024-10-23,West,Clothing,T-Shirt,62.96,2,10,125.92,93.84,32.08,18,2.9,Credit Card
ORD10074,2024-10-23,North,Clothing,Dress,111.81,7,0,782.67,454.5,328.17,29,4.0,Cash
ORD11958,2024-10-24,Central,Beauty,Hair Dryer,28.6,7,0,200.2,153.7,46.5,23,4.4,UPI
ORD11155,2024-10-25,North,Clothing,T-Shirt,103.85,1,0,103.85,77.39,26.46,39,4.2,Credit Card
